"county","state","year","latitude","longitude","patent_count"
"SUFFOLK","NY",2012,40.8624,-73.0587,1
"SUFFOLK","NY",2012,40.8635,-72.9537,1
"SUFFOLK","NY",2012,40.8647,-73.3119,1
"SUFFOLK","NY",2012,40.8653,-73.3318,1
"SUFFOLK","NY",2012,40.8665,-73.0357,24
"SUFFOLK","NY",2012,40.8682,-73.4257,2
"SUFFOLK","NY",2012,40.8682,-73.2826,1
"SUFFOLK","NY",2012,40.8682,-72.8792,157
"SUFFOLK","NY",2012,40.8687,-73.0015,53
"SUFFOLK","NY",2012,40.8688,-73.0759,5
"SUFFOLK","NY",2012,40.869,-73.3651,41
"SUFFOLK","NY",2012,40.869,-72.5176,13
"SUFFOLK","NY",2012,40.8693,-73.0464,3
"SUFFOLK","NY",2012,40.8705,-73.0822,1
"SUFFOLK","NY",2012,40.8711,-73.3413,1
"SUFFOLK","NY",2012,40.8715,-73.4568,44
"SUFFOLK","NY",2012,40.8737,-72.8079,42
"SUFFOLK","NY",2012,40.8751,-73.0685,1
"SUFFOLK","NY",2012,40.8754,-73.1527,1
"SUFFOLK","NY",2012,40.8761,-73.1986,1
"SUFFOLK","NY",2012,40.8768,-73.3246,63
"SUFFOLK","NY",2012,40.8769,-73.232,1
"SUFFOLK","NY",2012,40.8783,-73.4051,1
"SUFFOLK","NY",2012,40.8787,-73.4062,1
"SUFFOLK","NY",2012,40.8788,-73.2418,1
"SUFFOLK","NY",2012,40.8818,-72.9992,1
"SUFFOLK","NY",2012,40.8831,-72.9422,25
"SUFFOLK","NY",2012,40.8837,-73.0621,1
"SUFFOLK","NY",2012,40.8838,-72.5323,1
"SUFFOLK","NY",2012,40.8862,-73.2573,30
"SUFFOLK","NY",2012,40.8884,-73.4154,2
"SUFFOLK","NY",2012,40.8889,-73.097,48
"SUFFOLK","NY",2012,40.8917,-73.1069,1
"SUFFOLK","NY",2012,40.894,-72.8959,7
"SUFFOLK","NY",2012,40.8948,-73.3793,3
"SUFFOLK","NY",2012,40.8967,-73.0948,1
"SUFFOLK","NY",2012,40.8978,-73.1055,6
"SUFFOLK","NY",2012,40.8992,-73.3678,43
"SUFFOLK","NY",2012,40.8998,-73.4148,1
"SUFFOLK","NY",2012,40.9009,-73.3432,239
"SUFFOLK","NY",2012,40.9034,-73.4598,21
"SUFFOLK","NY",2012,40.9034,-73.1579,3
"SUFFOLK","NY",2012,40.9039,-73.3502,5
"SUFFOLK","NY",2012,40.904,-73.1979,3
"SUFFOLK","NY",2012,40.9065,-72.7434,5
"SUFFOLK","NY",2012,40.9076,-73.3355,2
"SUFFOLK","NY",2012,40.9086,-73.0464,9
"SUFFOLK","NY",2012,40.9124,-73.1234,266
"SUFFOLK","NY",2012,40.9126,-73.3009,16
"SUFFOLK","NY",2012,40.9132,-73.1261,4
"SUFFOLK","NY",2012,40.9152,-73.1443,1
"SUFFOLK","NY",2012,40.917,-72.662,7
"SUFFOLK","NY",2012,40.9178,-72.3479,7
"SUFFOLK","NY",2012,40.9254,-73.0473,40
"SUFFOLK","NY",2012,40.9276,-73.4676,9
"SUFFOLK","NY",2012,40.9279,-73.3598,1
"SUFFOLK","NY",2012,40.9284,-72.9977,2
"SUFFOLK","NY",2012,40.9289,-73.3602,1
"SUFFOLK","NY",2012,40.9294,-73.1025,216
"SUFFOLK","NY",2012,40.9301,-72.9944,1
"SUFFOLK","NY",2012,40.9307,-73.4015,5
"SUFFOLK","NY",2012,40.9354,-73.1388,1
"SUFFOLK","NY",2012,40.9368,-72.2429,2
"SUFFOLK","NY",2012,40.939,-72.9874,1
"SUFFOLK","NY",2012,40.9443,-73.0228,3
"SUFFOLK","NY",2012,40.9445,-72.627,2
"SUFFOLK","NY",2012,40.9465,-73.0693,55
"SUFFOLK","NY",2012,40.9492,-73.1361,1
"SUFFOLK","NY",2012,40.9504,-72.8426,10
"SUFFOLK","NY",2012,40.9509,-73.084,4
"SUFFOLK","NY",2012,40.951,-73.0996,14
"SUFFOLK","NY",2012,40.9526,-72.9254,19
"SUFFOLK","NY",2012,40.9562,-72.9679,22
"SUFFOLK","NY",2012,40.9573,-72.9076,46
"SUFFOLK","NY",2012,40.9598,-73.1296,4
"SUFFOLK","NY",2012,40.9598,-73.0679,1
"SUFFOLK","NY",2012,40.9598,-72.9962,74
"SUFFOLK","NY",2012,40.9634,-72.1848,159
"SUFFOLK","NY",2012,40.9651,-73.1228,1
"SUFFOLK","NY",2012,40.9698,-72.7393,6
"SUFFOLK","NY",2012,40.9737,-72.1437,6
"SUFFOLK","NY",2012,40.9912,-72.5343,9
"SUFFOLK","NY",2012,40.9979,-72.2926,7
"SUFFOLK","NY",2012,41.0051,-72.556,1
"SUFFOLK","NY",2012,41.0107,-72.4851,4
"SUFFOLK","NY",2012,41.0359,-71.9545,3
"SUFFOLK","NY",2012,41.0649,-72.4377,1
"SUFFOLK","NY",2012,41.0682,-72.3387,2
"SUFFOLK","NY",2012,41.0802,-72.4732,9
"SUFFOLK","NY",2012,41.1034,-72.3593,5
"SUFFOLK","NY",2012,41.139,-72.3034,18
"SUFFOLK","NY",2012,42.3661,-71.0483,4
"SUFFOLK","VA",2012,36.6197,-76.7181,1
"SUFFOLK","VA",2012,36.7282,-76.5836,28
"SUFFOLK","VA",2012,36.7321,-76.6025,1
"SULLIVAN","IN",2012,39.1784,-87.3936,1
"SULLIVAN","NH",2012,43.227,-72.1772,8
"SULLIVAN","NH",2012,43.2347,-72.4021,2
"SULLIVAN","NH",2012,43.2617,-72.4074,2
"SULLIVAN","NH",2012,43.3697,-72.3074,2
"SULLIVAN","NH",2012,43.3876,-72.0879,6
"SULLIVAN","NH",2012,43.4313,-72.0673,6
"SULLIVAN","NH",2012,43.4645,-72.369,30
"SULLIVAN","NH",2012,43.4819,-72.3074,2
"SULLIVAN","NH",2012,43.514,-72.1162,4
"SULLIVAN","NH",2012,43.5187,-72.1298,12
"SULLIVAN","NH",2012,43.5225,-72.1535,52
"SULLIVAN","NH",2012,43.5247,-72.2689,8
"SULLIVAN","NH",2012,43.5565,-72.3074,2
"SULLIVAN","NY",2012,41.4751,-74.9152,3
"SULLIVAN","NY",2012,41.4787,-74.8135,1
"SULLIVAN","NY",2012,41.5543,-74.4396,4
"SULLIVAN","NY",2012,41.5768,-74.4871,6
"SULLIVAN","NY",2012,41.5901,-74.3821,1
"SULLIVAN","NY",2012,41.6843,-74.9927,1
"SULLIVAN","NY",2012,41.7206,-74.6343,2
"SULLIVAN","NY",2012,41.7598,-74.594,1
"SULLIVAN","NY",2012,41.7673,-75.0563,1
"SULLIVAN","NY",2012,41.8388,-74.9461,1
"SULLIVAN","NY",2012,41.8479,-74.5479,1
"SULLIVAN","NY",2012,41.9331,-74.9135,126
"SULLIVAN","PA",2012,41.4109,-76.5819,1
"SULLIVAN","TN",2012,36.4193,-82.3049,16
"SULLIVAN","TN",2012,36.444,-82.5145,1
"SULLIVAN","TN",2012,36.464,-82.5154,1
"SULLIVAN","TN",2012,36.4702,-82.5498,1
"SULLIVAN","TN",2012,36.4714,-82.5078,18
"SULLIVAN","TN",2012,36.4715,-82.4834,1
"SULLIVAN","TN",2012,36.4743,-82.261,31
"SULLIVAN","TN",2012,36.4854,-82.5559,1
"SULLIVAN","TN",2012,36.5299,-82.5835,3
"SULLIVAN","TN",2012,36.5332,-82.3268,58
"SULLIVAN","TN",2012,36.5345,-82.4861,11
"SULLIVAN","TN",2012,36.5431,-82.4161,1
"SULLIVAN","TN",2012,36.5484,-82.5618,720
"SULLIVAN","TN",2012,36.5491,-82.5399,1
"SULLIVAN","TN",2012,36.5494,-82.5624,9
"SULLIVAN","TN",2012,36.5496,-82.3775,1
"SULLIVAN","TN",2012,36.5654,-82.5906,2
"SULLIVAN","TN",2012,36.5841,-82.1633,1
"SULLIVAN","TN",2012,36.5951,-82.1887,343
"SUMMERS","WV",2012,37.674,-80.8893,5
"SUMMIT","CO",2012,39.4817,-106.038,33
"SUMMIT","CO",2012,39.5792,-105.935,1
"SUMMIT","CO",2012,39.6007,-105.853,2
"SUMMIT","CO",2012,39.6296,-106.071,16
"SUMMIT","OH",2012,40.9372,-81.5436,1
"SUMMIT","OH",2012,40.9394,-81.471,1
"SUMMIT","OH",2012,40.9535,-81.4809,1
"SUMMIT","OH",2012,40.954,-81.4788,1
"SUMMIT","OH",2012,40.957,-81.4769,1
"SUMMIT","OH",2012,40.9678,-81.4392,1
"SUMMIT","OH",2012,40.979,-81.4516,2
"SUMMIT","OH",2012,40.9809,-81.481,1
"SUMMIT","OH",2012,40.9848,-81.5032,1
"SUMMIT","OH",2012,40.9861,-81.4812,1
"SUMMIT","OH",2012,40.9907,-81.6201,1
"SUMMIT","OH",2012,41.001,-81.5487,1
"SUMMIT","OH",2012,41.0042,-81.6014,1
"SUMMIT","OH",2012,41.0042,-81.5758,1
"SUMMIT","OH",2012,41.0128,-81.6051,28
"SUMMIT","OH",2012,41.0274,-81.6364,1
"SUMMIT","OH",2012,41.0296,-81.4332,1
"SUMMIT","OH",2012,41.0329,-81.4389,1
"SUMMIT","OH",2012,41.0344,-81.4406,3
"SUMMIT","OH",2012,41.0464,-81.3979,54
"SUMMIT","OH",2012,41.0484,-81.4339,1
"SUMMIT","OH",2012,41.0528,-81.5291,2
"SUMMIT","OH",2012,41.0684,-81.5459,1
"SUMMIT","OH",2012,41.0767,-81.5113,3
"SUMMIT","OH",2012,41.0814,-81.519,656
"SUMMIT","OH",2012,41.0875,-81.6364,202
"SUMMIT","OH",2012,41.0899,-81.4113,1
"SUMMIT","OH",2012,41.0913,-81.4169,3
"SUMMIT","OH",2012,41.0931,-81.6468,1
"SUMMIT","OH",2012,41.0989,-81.6446,1
"SUMMIT","OH",2012,41.1014,-81.4418,84
"SUMMIT","OH",2012,41.1024,-81.4993,1
"SUMMIT","OH",2012,41.1026,-81.535,1
"SUMMIT","OH",2012,41.1035,-81.6092,1
"SUMMIT","OH",2012,41.1076,-81.4203,1
"SUMMIT","OH",2012,41.109,-81.561,1
"SUMMIT","OH",2012,41.109,-81.5398,1
"SUMMIT","OH",2012,41.1098,-81.5583,1
"SUMMIT","OH",2012,41.1161,-81.666,1
"SUMMIT","OH",2012,41.1167,-81.6657,1
"SUMMIT","OH",2012,41.1182,-81.6807,1
"SUMMIT","OH",2012,41.1183,-81.5547,1
"SUMMIT","OH",2012,41.1248,-81.6819,1
"SUMMIT","OH",2012,41.1251,-81.6757,1
"SUMMIT","OH",2012,41.1255,-81.5691,1
"SUMMIT","OH",2012,41.1278,-81.6098,49
"SUMMIT","OH",2012,41.1281,-81.5128,1
"SUMMIT","OH",2012,41.133,-81.6717,1
"SUMMIT","OH",2012,41.1337,-81.4749,1
"SUMMIT","OH",2012,41.1339,-81.4846,149
"SUMMIT","OH",2012,41.1362,-81.4828,4
"SUMMIT","OH",2012,41.1378,-81.603,1
"SUMMIT","OH",2012,41.1378,-81.4234,1
"SUMMIT","OH",2012,41.1388,-81.5017,1
"SUMMIT","OH",2012,41.1409,-81.6056,1
"SUMMIT","OH",2012,41.1427,-81.5706,8
"SUMMIT","OH",2012,41.1445,-81.4398,47
"SUMMIT","OH",2012,41.1474,-81.4811,1
"SUMMIT","OH",2012,41.1554,-81.4274,2
"SUMMIT","OH",2012,41.1567,-81.6254,5
"SUMMIT","OH",2012,41.1581,-81.5271,2
"SUMMIT","OH",2012,41.1589,-81.4543,4
"SUMMIT","OH",2012,41.1595,-81.4404,422
"SUMMIT","OH",2012,41.1618,-81.4116,2
"SUMMIT","OH",2012,41.1649,-81.4592,1
"SUMMIT","OH",2012,41.1716,-81.4626,1
"SUMMIT","OH",2012,41.1729,-81.4389,9
"SUMMIT","OH",2012,41.174,-81.5212,2
"SUMMIT","OH",2012,41.1891,-81.4324,3
"SUMMIT","OH",2012,41.1931,-81.4593,3
"SUMMIT","OH",2012,41.2017,-81.4245,1
"SUMMIT","OH",2012,41.2096,-81.6193,1
"SUMMIT","OH",2012,41.2217,-81.4324,2
"SUMMIT","OH",2012,41.2232,-81.4817,1
"SUMMIT","OH",2012,41.2322,-81.588,1
"SUMMIT","OH",2012,41.2358,-81.464,1
"SUMMIT","OH",2012,41.2412,-81.5526,6
"SUMMIT","OH",2012,41.2526,-81.4392,1
"SUMMIT","OH",2012,41.2528,-81.4389,10
"SUMMIT","OH",2012,41.2548,-81.6637,1
"SUMMIT","OH",2012,41.2633,-81.4133,1
"SUMMIT","OH",2012,41.2648,-81.5132,3
"SUMMIT","OH",2012,41.267,-81.42,2
"SUMMIT","OH",2012,41.2946,-81.5322,7
"SUMMIT","OH",2012,41.3126,-81.4401,152
"SUMMIT","OH",2012,41.3168,-81.5744,1
"SUMMIT","OH",2012,41.3174,-81.4785,1
"SUMMIT","OH",2012,41.3175,-81.5048,53
"SUMMIT","OH",2012,41.3207,-81.5487,1
"SUMMIT","OH",2012,41.3223,-81.5706,62
"SUMMIT","OH",2012,41.326,-81.4339,1
"SUMMIT","OH",2012,41.3277,-81.4349,1
"SUMMIT","OH",2012,41.3376,-81.4469,1
"SUMMIT","OH",2012,41.3408,-81.4823,2
"SUMMIT","OH",2012,41.3451,-81.5285,1
"SUMMIT","OH",2012,41.3459,-81.3951,4
"SUMMIT","UT",2012,40.6091,-111.281,1
"SUMMIT","UT",2012,40.6105,-111.281,5
"SUMMIT","UT",2012,40.643,-111.281,13
"SUMMIT","UT",2012,40.6461,-111.498,264
"SUMMIT","UT",2012,40.6509,-111.502,1
"SUMMIT","UT",2012,40.7252,-111.342,1
"SUMMIT","UT",2012,40.7467,-111.607,1
"SUMMIT","UT",2012,40.7573,-111.595,1
"SUMMIT","UT",2012,40.7583,-111.596,1
"SUMMIT","UT",2012,40.7673,-111.52,1
"SUMMIT","UT",2012,40.8119,-111.407,10
"SUMMIT","UT",2012,40.9177,-111.399,12
"SUMNER","KS",2012,37.1959,-97.2938,1
"SUMNER","KS",2012,37.4374,-97.3165,1
"SUMNER","KS",2012,37.4745,-97.2439,7
"SUMNER","TN",2012,36.3233,-86.6006,2
"SUMNER","TN",2012,36.3442,-86.4891,1
"SUMNER","TN",2012,36.3884,-86.4467,46
"SUMNER","TN",2012,36.3937,-86.308,3
"SUMNER","TN",2012,36.4508,-86.5365,1
"SUMNER","TN",2012,36.5817,-86.5164,1
"SUMNER","TN",2012,36.6002,-86.4592,1
"SUMTER","FL",2012,28.665,-82.1129,1
"SUMTER","FL",2012,28.745,-82.0634,1
"SUMTER","FL",2012,28.7997,-82.0701,10
"SUMTER","FL",2012,28.927,-82.0038,20
"SUMTER","GA",2012,32.0724,-84.2327,2
"SUMTER","SC",2012,33.8527,-80.3547,1
"SUMTER","SC",2012,33.9204,-80.3415,23
"SUMTER","SC",2012,33.9295,-80.416,1
"SUMTER","SC",2012,34.0168,-80.4301,2
"SURRY","NC",2012,36.2443,-80.8484,11
"SURRY","NC",2012,36.3865,-80.4695,2
"SURRY","NC",2012,36.3957,-80.7226,1
"SURRY","NC",2012,36.4109,-80.4921,1
"SURRY","NC",2012,36.499,-80.5006,1
"SURRY","NC",2012,36.4993,-80.6073,118
"SURRY","VA",2012,37.1379,-76.8352,5
"SUSQUEHANNA","PA",2012,41.6853,-75.5626,1
"SUSQUEHANNA","PA",2012,41.7253,-75.5509,1
"SUSQUEHANNA","PA",2012,41.9612,-75.7432,1
"SUSQUEHANNA","PA",2012,41.9898,-75.9269,17
"SUSQUEHANNA","PA",2012,41.9906,-76.1308,1
"SUSSEX","DE",2012,38.4604,-75.2207,3
"SUSSEX","DE",2012,38.5226,-75.0541,1
"SUSSEX","DE",2012,38.5396,-75.0552,1
"SUSSEX","DE",2012,38.5451,-75.0891,15
"SUSSEX","DE",2012,38.5493,-75.2457,6
"SUSSEX","DE",2012,38.5565,-75.5713,1
"SUSSEX","DE",2012,38.5915,-75.2913,5
"SUSSEX","DE",2012,38.6404,-75.6041,1
"SUSSEX","DE",2012,38.6412,-75.611,46
"SUSSEX","DE",2012,38.6531,-75.4345,120
"SUSSEX","DE",2012,38.6751,-75.6385,1
"SUSSEX","DE",2012,38.7209,-75.076,33
"SUSSEX","DE",2012,38.7322,-75.1358,1
"SUSSEX","DE",2012,38.7746,-75.1394,12
"SUSSEX","DE",2012,38.7829,-75.3171,1
"SUSSEX","NJ",2012,40.9029,-74.7091,29
"SUSSEX","NJ",2012,40.9329,-74.6593,13
"SUSSEX","NJ",2012,40.9426,-74.6576,1
"SUSSEX","NJ",2012,40.9561,-74.8086,2
"SUSSEX","NJ",2012,41.0114,-74.6597,1
"SUSSEX","NJ",2012,41.0129,-74.6328,3
"SUSSEX","NJ",2012,41.0155,-74.7296,1
"SUSSEX","NJ",2012,41.0259,-74.6395,1
"SUSSEX","NJ",2012,41.0335,-74.6364,6
"SUSSEX","NJ",2012,41.0393,-74.8088,1
"SUSSEX","NJ",2012,41.0516,-74.57,3
"SUSSEX","NJ",2012,41.0541,-74.7526,1
"SUSSEX","NJ",2012,41.0555,-74.6521,1
"SUSSEX","NJ",2012,41.0582,-74.7527,2
"SUSSEX","NJ",2012,41.1137,-74.5541,1
"SUSSEX","NJ",2012,41.1154,-74.6369,1
"SUSSEX","NJ",2012,41.1465,-74.7524,3
"SUSSEX","NJ",2012,41.1768,-74.4565,7
"SUSSEX","NJ",2012,41.1778,-74.5489,1
"SUSSEX","NJ",2012,41.1958,-74.4936,2
"SUSSEX","NJ",2012,41.2147,-74.8053,2
"SUSSEX","NJ",2012,41.2186,-74.6596,1
"SUSSEX","NJ",2012,41.2568,-74.6166,13
"SUSSEX","NJ",2012,41.2742,-74.7813,2
"SUTTER","CA",2012,39.022,-121.674,4
"SUTTER","CA",2012,39.1404,-121.617,23
"SUTTON","TX",2012,30.5558,-100.631,1
"SUWANNEE","FL",2012,30.0099,-82.8789,1
"SUWANNEE","FL",2012,30.2485,-82.9932,5
"SUWANNEE","FL",2012,30.2949,-82.984,8
"SWAIN","NC",2012,35.4771,-83.3206,3
"SWEETWATER","WY",2012,41.5059,-109.47,2
"SWEETWATER","WY",2012,41.5875,-109.203,20
"SWITZERLAND","IN",2012,38.7478,-85.0672,1
"TALBOT","GA",2012,32.7936,-84.4012,1
"TALBOT","MD",2012,38.7171,-76.3344,2
"TALBOT","MD",2012,38.7804,-76.132,3
"TALBOT","MD",2012,38.7854,-76.2233,2
"TALBOT","MD",2012,38.7937,-76.2941,4
"TALBOT","MD",2012,38.8185,-76.1155,1
"TALLADEGA","AL",2012,33.1732,-86.2516,8
"TALLADEGA","AL",2012,33.4359,-86.1058,2
"TALLAPOOSA","AL",2012,32.8312,-85.7636,7
"TALLAPOOSA","AL",2012,32.944,-85.9538,4
"TAMA","IA",2012,41.9627,-92.5768,1
"TAMA","IA",2012,42.0872,-92.6894,1
"TAMA","IA",2012,42.1717,-92.3063,1
"TAMA","IA",2012,42.1878,-92.7152,3
"TAMA","IA",2012,42.1936,-92.4655,2
"TAMA","IA",2012,42.2628,-92.6919,1
"TANEY","MO",2012,36.5693,-93.0977,15
"TANEY","MO",2012,36.6186,-93.239,2
"TANEY","MO",2012,36.6437,-93.2185,4
"TANGIPAHOA","LA",2012,30.4388,-90.4415,10
"TANGIPAHOA","LA",2012,30.4421,-90.3574,2
"TANGIPAHOA","LA",2012,30.5155,-90.4785,1
"TANGIPAHOA","LA",2012,30.5774,-90.4831,1
"TAOS","NM",2012,36.3021,-106.045,1
"TAOS","NM",2012,36.3586,-105.609,3
"TAOS","NM",2012,36.3799,-105.506,1
"TAOS","NM",2012,36.4072,-105.573,7
"TAOS","NM",2012,36.4318,-105.575,3
"TAOS","NM",2012,36.5167,-105.569,4
"TAOS","NM",2012,36.5313,-105.579,1
"TAOS","NM",2012,36.5361,-105.67,1
"TARRANT","TX",2012,32.5525,-97.2644,1
"TARRANT","TX",2012,32.5632,-97.1417,6
"TARRANT","TX",2012,32.5669,-97.2279,4
"TARRANT","TX",2012,32.5748,-97.0743,1
"TARRANT","TX",2012,32.5892,-97.1438,1
"TARRANT","TX",2012,32.5968,-97.1166,1
"TARRANT","TX",2012,32.6,-97.1053,1
"TARRANT","TX",2012,32.6001,-97.1379,1
"TARRANT","TX",2012,32.6017,-97.1358,1
"TARRANT","TX",2012,32.6047,-97.1387,1
"TARRANT","TX",2012,32.6081,-97.1475,4
"TARRANT","TX",2012,32.6272,-97.4033,1
"TARRANT","TX",2012,32.6331,-97.1521,4
"TARRANT","TX",2012,32.6376,-97.3577,1
"TARRANT","TX",2012,32.6381,-97.2724,1
"TARRANT","TX",2012,32.6406,-97.2168,1
"TARRANT","TX",2012,32.6441,-97.1865,7
"TARRANT","TX",2012,32.6468,-97.2258,13
"TARRANT","TX",2012,32.6477,-97.3841,2
"TARRANT","TX",2012,32.6484,-97.1189,1
"TARRANT","TX",2012,32.6503,-97.3409,6
"TARRANT","TX",2012,32.6519,-97.5031,2
"TARRANT","TX",2012,32.6538,-97.2807,1
"TARRANT","TX",2012,32.6558,-97.0586,1
"TARRANT","TX",2012,32.6603,-97.4298,1
"TARRANT","TX",2012,32.6615,-97.1467,6
"TARRANT","TX",2012,32.6623,-97.1412,1
"TARRANT","TX",2012,32.6624,-97.4219,2
"TARRANT","TX",2012,32.6642,-97.162,1
"TARRANT","TX",2012,32.6652,-97.0821,1
"TARRANT","TX",2012,32.6683,-97.1371,1
"TARRANT","TX",2012,32.6712,-97.0812,2
"TARRANT","TX",2012,32.6721,-97.3654,1
"TARRANT","TX",2012,32.6732,-97.4606,64
"TARRANT","TX",2012,32.6843,-97.3899,2
"TARRANT","TX",2012,32.6853,-97.1859,2
"TARRANT","TX",2012,32.6858,-97.2182,3
"TARRANT","TX",2012,32.6871,-97.1783,2
"TARRANT","TX",2012,32.6874,-97.1844,1
"TARRANT","TX",2012,32.6884,-97.2194,3
"TARRANT","TX",2012,32.6889,-97.1905,1
"TARRANT","TX",2012,32.6986,-97.3787,2
"TARRANT","TX",2012,32.7012,-97.3355,1
"TARRANT","TX",2012,32.7028,-97.1836,1
"TARRANT","TX",2012,32.7056,-97.1812,2
"TARRANT","TX",2012,32.7106,-97.3894,1
"TARRANT","TX",2012,32.7143,-97.1564,4
"TARRANT","TX",2012,32.7173,-97.4435,3
"TARRANT","TX",2012,32.723,-97.1521,8
"TARRANT","TX",2012,32.7273,-97.334,2
"TARRANT","TX",2012,32.7273,-97.0767,1
"TARRANT","TX",2012,32.7357,-97.1081,4
"TARRANT","TX",2012,32.7365,-97.109,1
"TARRANT","TX",2012,32.7376,-97.3841,1
"TARRANT","TX",2012,32.7412,-97.3715,3
"TARRANT","TX",2012,32.7466,-97.3292,5
"TARRANT","TX",2012,32.7485,-97.1617,1
"TARRANT","TX",2012,32.7488,-97.1447,4
"TARRANT","TX",2012,32.7555,-97.3308,796
"TARRANT","TX",2012,32.7573,-97.1413,1
"TARRANT","TX",2012,32.7596,-97.4584,2
"TARRANT","TX",2012,32.7605,-97.4246,4
"TARRANT","TX",2012,32.761,-97.3295,1
"TARRANT","TX",2012,32.7624,-97.069,1
"TARRANT","TX",2012,32.7629,-97.1055,3
"TARRANT","TX",2012,32.7679,-97.0846,1
"TARRANT","TX",2012,32.7756,-97.0918,2
"TARRANT","TX",2012,32.7851,-97.0916,1
"TARRANT","TX",2012,32.7996,-97.2692,10
"TARRANT","TX",2012,32.8057,-97.1995,1
"TARRANT","TX",2012,32.8078,-97.1536,1
"TARRANT","TX",2012,32.8106,-97.1933,3
"TARRANT","TX",2012,32.811,-97.5064,2
"TARRANT","TX",2012,32.8123,-97.1937,2
"TARRANT","TX",2012,32.8132,-97.1658,1
"TARRANT","TX",2012,32.8141,-97.2589,1
"TARRANT","TX",2012,32.8148,-97.1525,1
"TARRANT","TX",2012,32.816,-97.2281,22
"TARRANT","TX",2012,32.8228,-97.0425,1
"TARRANT","TX",2012,32.8235,-97.1706,52
"TARRANT","TX",2012,32.8242,-97.1482,4
"TARRANT","TX",2012,32.8274,-97.1249,1
"TARRANT","TX",2012,32.8302,-97.0445,1
"TARRANT","TX",2012,32.8329,-97.144,1
"TARRANT","TX",2012,32.8343,-97.2289,87
"TARRANT","TX",2012,32.8371,-97.082,246
"TARRANT","TX",2012,32.8447,-97.4706,3
"TARRANT","TX",2012,32.8464,-97.1113,1
"TARRANT","TX",2012,32.8477,-97.1306,11
"TARRANT","TX",2012,32.8497,-97.1408,1
"TARRANT","TX",2012,32.8545,-97.2024,1
"TARRANT","TX",2012,32.8549,-97.2977,1
"TARRANT","TX",2012,32.8562,-97.1443,1
"TARRANT","TX",2012,32.8578,-97.114,1
"TARRANT","TX",2012,32.8579,-97.2547,15
"TARRANT","TX",2012,32.858,-97.1662,1
"TARRANT","TX",2012,32.8587,-97.0749,1
"TARRANT","TX",2012,32.8593,-97.207,1
"TARRANT","TX",2012,32.8602,-97.3641,2
"TARRANT","TX",2012,32.8649,-97.204,1
"TARRANT","TX",2012,32.8673,-97.0821,1
"TARRANT","TX",2012,32.8678,-97.321,2
"TARRANT","TX",2012,32.8692,-97.1453,2
"TARRANT","TX",2012,32.8694,-97.0929,3
"TARRANT","TX",2012,32.8708,-97.2323,1
"TARRANT","TX",2012,32.873,-97.1772,1
"TARRANT","TX",2012,32.8751,-97.1854,1
"TARRANT","TX",2012,32.8765,-97.2683,1
"TARRANT","TX",2012,32.8765,-97.1559,1
"TARRANT","TX",2012,32.8766,-97.1417,7
"TARRANT","TX",2012,32.8789,-97.1712,1
"TARRANT","TX",2012,32.879,-97.1706,19
"TARRANT","TX",2012,32.879,-97.1678,2
"TARRANT","TX",2012,32.8799,-97.0812,4
"TARRANT","TX",2012,32.881,-97.155,278
"TARRANT","TX",2012,32.8837,-97.086,2
"TARRANT","TX",2012,32.8843,-97.2867,1
"TARRANT","TX",2012,32.8847,-97.234,3
"TARRANT","TX",2012,32.8861,-97.1467,10
"TARRANT","TX",2012,32.8877,-97.1241,1
"TARRANT","TX",2012,32.888,-97.1272,1
"TARRANT","TX",2012,32.8885,-97.1401,2
"TARRANT","TX",2012,32.8889,-97.1142,1
"TARRANT","TX",2012,32.8906,-97.2513,1
"TARRANT","TX",2012,32.895,-97.2797,1
"TARRANT","TX",2012,32.896,-97.3625,5
"TARRANT","TX",2012,32.8977,-97.5232,2
"TARRANT","TX",2012,32.8989,-97.1075,4
"TARRANT","TX",2012,32.8994,-97.5155,1
"TARRANT","TX",2012,32.9001,-97.1511,1
"TARRANT","TX",2012,32.9005,-97.5226,1
"TARRANT","TX",2012,32.9047,-97.2957,1
"TARRANT","TX",2012,32.905,-97.208,1
"TARRANT","TX",2012,32.9065,-97.1428,1
"TARRANT","TX",2012,32.9076,-97.2794,2
"TARRANT","TX",2012,32.9087,-97.1457,1
"TARRANT","TX",2012,32.9107,-97.1058,1
"TARRANT","TX",2012,32.9116,-97.2998,1
"TARRANT","TX",2012,32.9117,-97.2461,1
"TARRANT","TX",2012,32.9126,-97.1448,5
"TARRANT","TX",2012,32.9133,-97.1444,1
"TARRANT","TX",2012,32.9141,-97.2796,2
"TARRANT","TX",2012,32.917,-97.1668,1
"TARRANT","TX",2012,32.9171,-97.1078,1
"TARRANT","TX",2012,32.926,-97.2329,6
"TARRANT","TX",2012,32.9338,-97.1258,4
"TARRANT","TX",2012,32.9342,-97.2293,284
"TARRANT","TX",2012,32.9343,-97.0781,186
"TARRANT","TX",2012,32.936,-97.1642,1
"TARRANT","TX",2012,32.9399,-97.2692,1
"TARRANT","TX",2012,32.9412,-97.4638,1
"TARRANT","TX",2012,32.9412,-97.1342,246
"TARRANT","TX",2012,32.9456,-97.5241,2
"TARRANT","TX",2012,32.9464,-97.0714,10
"TARRANT","TX",2012,32.9468,-97.1798,1
"TARRANT","TX",2012,32.9468,-97.1797,2
"TARRANT","TX",2012,32.948,-97.2075,1
